"Latitude","Longitude","Brightness","Scan","Track","Acq_date","Acq_time","Satellite","Instrument","Confidence","Version","Bright_t31","Frp","Daynight","Type"
48.4025,134.776,368.3,2.1,1.4,20061031,"0320","Aqua","MODIS",0,"6.03",284.9,324.1,"D",0
48.421,134.797,316.7,2.1,1.4,20061031,"0320","Aqua","MODIS",36,"6.03",278.2,49.4,"D",0
48.4146,134.769,313.8,2.1,1.4,20061031,"0320","Aqua","MODIS",55,"6.03",278.6,44,"D",0
48.4744,134.387,368.9,2.2,1.4,20061031,"0320","Aqua","MODIS",100,"6.03",279.5,370.9,"D",0
48.0292,132.585,314.8,2.8,1.6,20061031,"0320","Aqua","MODIS",75,"6.03",276.6,75.5,"D",0
48.0201,132.55,324.1,2.8,1.6,20061031,"0320","Aqua","MODIS",83,"6.03",277.5,117.5,"D",0
48.565,134.714,335.2,2.1,1.4,20061031,"0320","Aqua","MODIS",78,"6.03",277.6,115.2,"D",0
48.5587,134.687,318,2.1,1.4,20061031,"0320","Aqua","MODIS",49,"6.03",277.3,52.4,"D",0
48.5458,134.632,325.7,2.1,1.4,20061031,"0320","Aqua","MODIS",59,"6.03",278.2,75.8,"D",0
48.4867,134.38,342.3,2.2,1.4,20061031,"0320","Aqua","MODIS",93,"6.03",276.8,159,"D",0
48.48,134.352,359.5,2.2,1.4,20061031,"0320","Aqua","MODIS",99,"6.03",282.1,281.9,"D",0
48.4795,134.409,305.3,2.2,1.4,20061031,"0320","Aqua","MODIS",47,"6.03",273.3,29.6,"D",0
48.4726,134.381,371.3,2.2,1.4,20061031,"0320","Aqua","MODIS",100,"6.03",280.6,395.8,"D",0
48.5649,134.707,341.1,2.1,1.4,20061031,"0320","Aqua","MODIS",87,"6.03",278.2,145.6,"D",0
48.5518,134.652,306.8,2.1,1.4,20061031,"0320","Aqua","MODIS",64,"6.03",276.9,33,"D",0
48.5453,134.625,318.8,2.1,1.4,20061031,"0320","Aqua","MODIS",79,"6.03",278.2,61.7,"D",0
48.4849,134.374,354.8,2.2,1.4,20061031,"0320","Aqua","MODIS",98,"6.03",278.6,240.6,"D",0
48.478,134.346,346.8,2.2,1.4,20061031,"0320","Aqua","MODIS",95,"6.03",281.2,183.2,"D",0
48.0312,132.576,324.1,2.8,1.6,20061031,"0320","Aqua","MODIS",83,"6.03",276.8,116.1,"D",0
48.0219,132.541,313.4,2.8,1.6,20061031,"0320","Aqua","MODIS",74,"6.03",277,72.5,"D",0
48.4971,134.367,309.8,2.2,1.4,20061031,"0320","Aqua","MODIS",35,"6.03",274.6,36.5,"D",0
48.4903,134.339,363.9,2.2,1.4,20061031,"0320","Aqua","MODIS",100,"6.03",279.9,316.2,"D",0
48.4834,134.31,355.3,2.2,1.4,20061031,"0320","Aqua","MODIS",98,"6.03",281.6,240.5,"D",0
48.5026,134.332,356.9,2.2,1.4,20061031,"0320","Aqua","MODIS",98,"6.03",277.1,253.4,"D",0
48.4957,134.304,348.9,2.2,1.4,20061031,"0320","Aqua","MODIS",96,"6.03",280.5,195.8,"D",0
48.5148,134.325,389,2.2,1.4,20061031,"0320","Aqua","MODIS",100,"6.03",285,620.1,"D",0
48.508,134.297,380.4,2.2,1.4,20061031,"0320","Aqua","MODIS",100,"6.03",287,488.6,"D",0
48.5011,134.268,377.4,2.2,1.5,20061031,"0320","Aqua","MODIS",100,"6.03",286,460,"D",0
48.5339,134.347,380.2,2.2,1.4,20061031,"0320","Aqua","MODIS",100,"6.03",281,490.8,"D",0
48.5271,134.318,384.9,2.2,1.4,20061031,"0320","Aqua","MODIS",100,"6.03",285.6,553.9,"D",0
48.5203,134.29,354.6,2.2,1.4,20061031,"0320","Aqua","MODIS",74,"6.03",281.3,218,"D",0
48.5134,134.261,373.2,2.2,1.5,20061031,"0320","Aqua","MODIS",100,"6.03",281.9,402,"D",0
48.5065,134.232,369.6,2.3,1.5,20061031,"0320","Aqua","MODIS",100,"6.03",284.5,373.6,"D",0
48.5462,134.34,366.2,2.2,1.4,20061031,"0320","Aqua","MODIS",96,"6.03",281.7,325.2,"D",0
48.5394,134.312,360.8,2.2,1.4,20061031,"0320","Aqua","MODIS",100,"6.03",283.2,276.2,"D",0
48.5188,134.226,321.4,2.3,1.5,20061031,"0320","Aqua","MODIS",34,"6.03",278.1,63.6,"D",0
48.5439,134.337,375.7,2.2,1.4,20061031,"0320","Aqua","MODIS",98,"6.03",284.9,427.9,"D",0
48.537,134.309,344.5,2.2,1.4,20061031,"0320","Aqua","MODIS",33,"6.03",283.7,151.3,"D",0
48.5753,134.352,319.3,2.2,1.4,20061031,"0320","Aqua","MODIS",53,"6.03",277.9,59.2,"D",0
48.5584,134.167,318.2,2.3,1.5,20061031,"0320","Aqua","MODIS",72,"6.03",278,58.5,"D",0
48.5915,134.246,319.6,2.2,1.4,20061031,"0320","Aqua","MODIS",79,"6.03",277.6,63.7,"D",0
48.5691,134.095,325.9,2.3,1.5,20061031,"0320","Aqua","MODIS",84,"6.03",279.6,86.3,"D",0
48.565,134.113,303.4,4,1.9,20061031,"0458","Aqua","MODIS",39,"6.03",275.4,56.5,"D",0
48.566,134.167,302.9,4,1.9,20061031,"0458","Aqua","MODIS",12,"6.03",274.4,55.2,"D",0
48.552,134.334,359,4.1,1.9,20061031,"0458","Aqua","MODIS",75,"6.03",277.5,645.6,"D",0
48.5529,134.39,348.9,4.1,1.9,20061031,"0458","Aqua","MODIS",95,"6.03",274.9,472.5,"D",0
48.535,134.334,323.5,4.1,1.9,20061031,"0458","Aqua","MODIS",0,"6.03",272.4,175,"D",0
48.564,134.342,308.9,4.1,1.9,20061031,"0458","Aqua","MODIS",34,"6.03",274.5,84.6,"D",0
48.5471,134.342,365.9,4.1,1.9,20061031,"0458","Aqua","MODIS",75,"6.03",277.8,799.9,"D",0
48.5482,134.398,337.8,4.1,1.9,20061031,"0458","Aqua","MODIS",91,"6.03",274.4,322.3,"D",0
48.5301,134.343,326.9,4.1,1.9,20061031,"0458","Aqua","MODIS",52,"6.03",272,201,"D",0
48.4801,134.4,337.3,4.1,1.9,20061031,"0458","Aqua","MODIS",21,"6.03",274.2,291.4,"D",0
48.4782,134.405,343.9,4.1,1.9,20061031,"0458","Aqua","MODIS",75,"6.03",274.5,386.4,"D",0
48.4377,134.821,322.4,1,1,20061031,"1245","Terra","MODIS",100,"6.03",268.6,27.3,"N",0
48.4355,134.807,317.6,1,1,20061031,"1245","Terra","MODIS",95,"6.03",267.9,22.5,"N",0
47.9819,132.59,301.6,1.2,1.1,20061031,"1245","Terra","MODIS",43,"6.03",265.9,14.9,"N",0
48.4332,134.793,302.5,1,1,20061031,"1245","Terra","MODIS",41,"6.03",267.3,11,"N",0
48.431,134.838,359.6,1,1,20061031,"1245","Terra","MODIS",100,"6.03",272.1,97.4,"N",0
48.5915,134.283,302.4,1.1,1,20061031,"1245","Terra","MODIS",13,"6.03",266.3,10.9,"N",0
48.5982,134.265,307.2,1.1,1,20061031,"1245","Terra","MODIS",46,"6.03",266.3,14.3,"N",0
48.6002,134.219,301.8,1.1,1,20061031,"1245","Terra","MODIS",42,"6.03",267,11.1,"N",0
48.5978,134.205,316,1.1,1,20061031,"1245","Terra","MODIS",92,"6.03",267.5,22.3,"N",0
48.6069,134.202,329.5,1.1,1,20061031,"1245","Terra","MODIS",100,"6.03",267.3,37.8,"N",0
48.4983,134.4,303.3,1.1,1,20061031,"1245","Terra","MODIS",35,"6.03",266.8,11.8,"N",0
48.459,134.496,313.8,1.1,1,20061031,"1245","Terra","MODIS",88,"6.03",267.6,19.5,"N",0
48.5736,134.625,307.7,1.1,1,20061031,"1245","Terra","MODIS",72,"6.03",267.1,15.1,"N",0
48.4287,134.824,322.1,1,1,20061031,"1245","Terra","MODIS",100,"6.03",268.2,26.8,"N",0
48.6792,132.8,309.3,1.2,1.1,20061031,"1245","Terra","MODIS",77,"6.03",265.7,19.4,"N",0
48.6698,132.804,325.6,1.2,1.1,20061031,"1245","Terra","MODIS",100,"6.03",266.5,37.2,"N",0
48.6726,132.819,323.9,1.2,1.1,20061031,"1245","Terra","MODIS",100,"6.03",267.3,34.6,"N",0
48.6631,132.823,314.3,1.2,1.1,20061031,"1245","Terra","MODIS",89,"6.03",266.8,22.8,"N",0
48.6615,132.83,311.5,1.2,1.1,20061031,"1245","Terra","MODIS",70,"6.03",266.6,20.1,"N",0
48.6745,133.3,313.2,1.1,1.1,20061031,"1245","Terra","MODIS",48,"6.03",265.2,19.9,"N",0
48.6529,133.314,308.8,1.1,1.1,20061031,"1245","Terra","MODIS",29,"6.03",266.2,15.9,"N",0
48.5939,133.972,305.1,1.1,1,20061031,"1245","Terra","MODIS",63,"6.03",265.4,14.3,"N",0
48.45,134.499,305.6,1.1,1,20061031,"1245","Terra","MODIS",65,"6.03",267.2,13.1,"N",0
48.4523,134.513,318.5,1.1,1,20061031,"1245","Terra","MODIS",97,"6.03",268.4,24.2,"N",0
48.5734,134.379,323.5,1.3,1.1,20061031,"1653","Aqua","MODIS",93,"6.03",265.5,0,"N",0
47.9003,132.529,338.7,1,1,20061101,"0218","Terra","MODIS",91,"6.03",279.4,45.4,"D",0
47.9706,132.615,301.1,1,1,20061101,"0218","Terra","MODIS",45,"6.03",277.9,7.1,"D",0
48.0105,132.718,335.5,1,1,20061101,"0218","Terra","MODIS",90,"6.03",279.9,40.4,"D",0
48.0193,132.721,302.8,1,1,20061101,"0218","Terra","MODIS",54,"6.03",277.6,8.6,"D",0
48.1806,132.337,303.5,1,1,20061101,"0218","Terra","MODIS",56,"6.03",274.6,9.9,"D",0
48.6238,134.014,345.7,1,1,20061101,"0218","Terra","MODIS",91,"6.03",277.8,58.8,"D",0
48.6194,133.983,333.3,1,1,20061101,"0218","Terra","MODIS",66,"6.03",277.3,36.3,"D",0
48.6171,133.997,349,1,1,20061101,"0218","Terra","MODIS",71,"6.03",279.2,63.3,"D",0
48.6148,134.011,359,1,1,20061101,"0218","Terra","MODIS",99,"6.03",279.7,90.5,"D",0
48.6126,134.024,319.6,1,1,20061101,"0218","Terra","MODIS",49,"6.03",275.5,20.4,"D",0
48.6508,133.732,302.4,1,1,20061101,"0218","Terra","MODIS",52,"6.03",272.9,8.2,"D",0
48.6059,134.007,353.2,1,1,20061101,"0218","Terra","MODIS",97,"6.03",278.1,75.3,"D",0
48.518,134.419,304.9,1.1,1,20061101,"0218","Terra","MODIS",48,"6.03",276.4,9.4,"D",0
48.5113,134.401,334.4,1.1,1,20061101,"0218","Terra","MODIS",89,"6.03",278.1,40.4,"D",0
48.5089,134.415,371.7,1.1,1,20061101,"0218","Terra","MODIS",100,"6.03",281.3,137.2,"D",0
48.4897,134.528,328.8,1.1,1,20061101,"0218","Terra","MODIS",81,"6.03",273.9,33.6,"D",0
48.4873,134.542,318,1.1,1,20061101,"0218","Terra","MODIS",67,"6.03",273.8,21,"D",0
48.4927,134.454,321.9,1.1,1,20061101,"0218","Terra","MODIS",76,"6.03",276.6,24.4,"D",0
48.4903,134.468,324.6,1.1,1,20061101,"0218","Terra","MODIS",83,"6.03",274.8,28.1,"D",0
48.4807,134.525,360.3,1.1,1,20061101,"0218","Terra","MODIS",100,"6.03",277.1,99.7,"D",0
48.6673,133.279,304.2,1,1,20061101,"0218","Terra","MODIS",58,"6.03",275,10,"D",0
48.5234,133.767,301.1,1,1,20061101,"0218","Terra","MODIS",44,"6.03",275.4,7.8,"D",0
48.656,132.815,319,1,1,20061101,"0218","Terra","MODIS",62,"6.03",275.8,19.1,"D",0
48.6332,132.843,305.4,1,1,20061101,"0218","Terra","MODIS",61,"6.03",274.8,10.6,"D",0
48.6082,132.764,309.2,1,1,20061101,"0218","Terra","MODIS",68,"6.03",274.7,13.2,"D",0
48.6268,134.037,306.2,1,1,20061101,"0403","Aqua","MODIS",63,"6.03",274.1,10.4,"D",0
48.6249,134.024,320,1,1,20061101,"0403","Aqua","MODIS",80,"6.03",275.7,20.9,"D",0
48.6193,133.984,303.3,1,1,20061101,"0403","Aqua","MODIS",31,"6.03",275.7,8.3,"D",0
48.6174,133.97,305.1,1,1,20061101,"0403","Aqua","MODIS",61,"6.03",275.2,9.9,"D",0
48.6457,132.829,311.7,1,1,20061101,"0403","Aqua","MODIS",42,"6.03",271.4,13.7,"D",0
48.6914,133.904,314.1,1,1,20061101,"0403","Aqua","MODIS",70,"6.03",270,15.7,"D",0
48.6933,133.918,303.8,1,1,20061101,"0403","Aqua","MODIS",30,"6.03",268.6,8.8,"D",0
48.6788,133.88,329.4,1,1,20061101,"0403","Aqua","MODIS",77,"6.03",272.5,30.5,"D",0
48.6807,133.894,367.7,1,1,20061101,"0403","Aqua","MODIS",100,"6.03",276.4,110.4,"D",0
48.6826,133.907,407.1,1,1,20061101,"0403","Aqua","MODIS",100,"6.03",283.1,300.6,"D",0
48.6844,133.921,381,1,1,20061101,"0403","Aqua","MODIS",100,"6.03",275.7,160.4,"D",0
47.9115,132.528,323.2,1,1,20061101,"0403","Aqua","MODIS",44,"6.03",276.4,21.3,"D",0
47.9287,132.578,338,1,1,20061101,"0403","Aqua","MODIS",79,"6.03",281.2,43.8,"D",0
47.9267,132.565,335.5,1,1,20061101,"0403","Aqua","MODIS",72,"6.03",282,37.7,"D",0
48.024,132.779,303.5,1,1,20061101,"0403","Aqua","MODIS",53,"6.03",274.1,10.6,"D",0
48.4104,135.031,316.8,1,1,20061101,"0403","Aqua","MODIS",0,"6.03",275.2,19.2,"D",0
48.4086,135.017,343.7,1,1,20061101,"0403","Aqua","MODIS",81,"6.03",278.3,55.6,"D",0
48.0585,132.577,322.5,1,1,20061101,"0403","Aqua","MODIS",82,"6.03",278.7,24.1,"D",0
48.0564,132.564,320.1,1,1,20061101,"0403","Aqua","MODIS",80,"6.03",279.2,21.8,"D",0
48.0397,132.457,350.7,1,1,20061101,"0403","Aqua","MODIS",96,"6.03",272.1,69.6,"D",0
48.0376,132.444,333.1,1,1,20061101,"0403","Aqua","MODIS",88,"6.03",272.2,37.7,"D",0
48.1124,132.502,304.2,1,1,20061101,"0403","Aqua","MODIS",58,"6.03",276.3,9.6,"D",0
48.5031,134.898,300.4,1,1,20061101,"0403","Aqua","MODIS",36,"6.03",275.2,7.9,"D",0
48.5427,135.056,312.9,1,1,20061101,"0403","Aqua","MODIS",73,"6.03",275.1,16.3,"D",2
48.4644,134.472,312.7,1,1,20061101,"0403","Aqua","MODIS",51,"6.03",276.6,13.7,"D",0
48.4878,134.507,312.7,1,1,20061101,"0403","Aqua","MODIS",73,"6.03",276.1,14.6,"D",0
48.1694,132.335,308,1,1,20061101,"0403","Aqua","MODIS",66,"6.03",275.7,12,"D",0
48.1804,132.345,300.4,1,1,20061101,"0403","Aqua","MODIS",28,"6.03",275.8,7.3,"D",0
48.519,134.462,340.9,1,1,20061101,"0403","Aqua","MODIS",77,"6.03",278,45.8,"D",0
48.5172,134.449,426.7,1,1,20061101,"0403","Aqua","MODIS",100,"6.03",299.7,458.4,"D",0
48.5153,134.435,349.6,1,1,20061101,"0403","Aqua","MODIS",61,"6.03",284.3,59.8,"D",0
48.535,134.443,331.5,1,1,20061101,"0403","Aqua","MODIS",31,"6.03",277.5,30.2,"D",0
48.5439,134.441,334,1,1,20061101,"0403","Aqua","MODIS",67,"6.03",280.3,35,"D",0
48.5892,134.638,303.8,1,1,20061101,"0403","Aqua","MODIS",57,"6.03",275.5,9.1,"D",0
48.6008,134.389,321.7,1,1,20061101,"0403","Aqua","MODIS",71,"6.03",276.3,22.2,"D",0
48.6134,134.414,310.9,1,1,20061101,"0403","Aqua","MODIS",45,"6.03",275.7,12.4,"D",0
48.5217,133.757,306,1,1,20061101,"0403","Aqua","MODIS",63,"6.03",272.3,10.4,"D",0
48.6183,134.047,432.9,1,1,20061101,"0403","Aqua","MODIS",100,"6.03",293.5,516.9,"D",0
48.6164,134.034,386.5,1,1,20061101,"0403","Aqua","MODIS",100,"6.03",285.8,181.7,"D",0
48.6145,134.02,341.2,1,1,20061101,"0403","Aqua","MODIS",64,"6.03",275.6,43.5,"D",0
48.3095,132.603,301,1.5,1.2,20061101,"1327","Terra","MODIS",7,"6.03",272.4,15.3,"N",0
48.3506,132.674,348.7,1.6,1.2,20061101,"1327","Terra","MODIS",100,"6.03",276.2,120.5,"N",0
48.3488,132.653,343.2,1.6,1.2,20061101,"1327","Terra","MODIS",100,"6.03",275.1,98.8,"N",0
48.3696,132.716,309.8,1.2,1.1,20061101,"1736","Aqua","MODIS",29,"6.03",269.4,18,"N",0
48.3593,132.662,332,1.2,1.1,20061101,"1736","Aqua","MODIS",20,"6.03",272.8,42.5,"N",0
48.3395,132.647,300.6,1.2,1.1,20061101,"1736","Aqua","MODIS",9,"6.03",270.7,10.7,"N",0
48.3367,132.662,302.9,1.2,1.1,20061101,"1736","Aqua","MODIS",41,"6.03",270.2,12.9,"N",0
48.344,132.608,325.3,3.4,1.7,20061102,"0123","Terra","MODIS",78,"6.03",276.8,156.1,"D",0
48.3426,132.654,310.9,3.4,1.7,20061102,"0123","Terra","MODIS",44,"6.03",275.4,75.8,"D",0
48.2386,132.317,308.3,1.7,1.3,20061102,"1232","Terra","MODIS",22,"6.03",270.3,27.4,"N",0
48.4058,132.541,319.4,1.7,1.3,20061102,"1232","Terra","MODIS",64,"6.03",271.4,44.1,"N",0
48.4167,132.535,308.5,1.7,1.3,20061102,"1232","Terra","MODIS",6,"6.03",271.4,25.5,"N",0
48.4256,132.525,316.3,1.7,1.3,20061102,"1232","Terra","MODIS",60,"6.03",271.3,38.5,"N",0
48.4411,132.541,304.8,1.6,1.3,20061102,"1232","Terra","MODIS",61,"6.03",270.5,23.2,"N",0
48.8087,132.983,301.5,1.5,1.2,20061102,"1233","Terra","MODIS",13,"6.03",270.3,16.4,"N",0
48.8012,133.014,302.1,1.5,1.2,20061102,"1233","Terra","MODIS",20,"6.03",271,17.1,"N",0
48.8076,132.989,307.3,1.5,1.2,20061102,"1233","Terra","MODIS",45,"6.03",270.5,23.1,"N",0
48.8023,133.008,306.1,1.5,1.2,20061102,"1233","Terra","MODIS",38,"6.03",271,21.5,"N",0
48.9666,132.828,300.3,1.6,1.2,20061102,"1233","Terra","MODIS",23,"6.03",270.2,17.5,"N",0
48.9616,132.814,301.4,1.6,1.2,20061102,"1233","Terra","MODIS",14,"6.03",269.9,17.4,"N",0
48.2443,132.369,308.6,2.4,1.5,20061102,"1641","Aqua","MODIS",75,"6.03",267.4,54,"N",0
48.4314,132.607,300.2,2.3,1.5,20061102,"1641","Aqua","MODIS",13,"6.03",267.3,30.6,"N",0
48.4181,132.605,301.3,2.3,1.5,20061102,"1641","Aqua","MODIS",11,"6.03",267.9,31.4,"N",0
48.4238,132.597,303.7,2.3,1.5,20061102,"1641","Aqua","MODIS",18,"6.03",267.8,35.8,"N",0
48.2511,132.378,311.3,2.4,1.5,20061102,"1641","Aqua","MODIS",82,"6.03",267.5,57.4,"N",0
48.9856,132.815,301.9,1.1,1,20061103,"0206","Terra","MODIS",36,"6.03",276.6,8.4,"D",0
48.9581,132.807,310.9,1.1,1,20061103,"0206","Terra","MODIS",71,"6.03",277,14.7,"D",0
48.8004,132.973,303,1.1,1,20061103,"0206","Terra","MODIS",55,"6.03",278.8,8.6,"D",2
48.7986,132.987,330.9,1.1,1,20061103,"0206","Terra","MODIS",87,"6.03",279.6,35.8,"D",0
48.7967,133.001,325.6,1.1,1,20061103,"0206","Terra","MODIS",67,"6.03",279,27.1,"D",0
48.7949,133.016,333,1.1,1,20061103,"0206","Terra","MODIS",88,"6.03",279.6,37.6,"D",0
48.7931,133.03,314.8,1.1,1,20061103,"0206","Terra","MODIS",57,"6.03",275.8,16.6,"D",0
48.7894,132.985,305.6,1.1,1,20061103,"0206","Terra","MODIS",62,"6.03",278.1,10.2,"D",0
48.7876,132.999,334.2,1.1,1,20061103,"0206","Terra","MODIS",89,"6.03",279.8,39.4,"D",0
48.7858,133.013,381.8,1.1,1,20061103,"0206","Terra","MODIS",100,"6.03",285.5,175.7,"D",0
48.784,133.027,362.5,1.1,1,20061103,"0206","Terra","MODIS",100,"6.03",280.3,103.2,"D",0
48.7821,133.041,313.5,1.1,1,20061103,"0206","Terra","MODIS",72,"6.03",275.2,15.9,"D",0
48.773,133.039,333.4,1.1,1,20061103,"0206","Terra","MODIS",88,"6.03",277.6,38.4,"D",0
48.7712,133.053,345.6,1.1,1,20061103,"0206","Terra","MODIS",94,"6.03",277.6,60,"D",0
48.4641,135.141,308.2,1,1,20061103,"0206","Terra","MODIS",67,"6.03",276.3,12.2,"D",2
48.5307,134.619,310,1,1,20061103,"0206","Terra","MODIS",69,"6.03",276,11.8,"D",0
48.5238,134.603,323.4,1,1,20061103,"0206","Terra","MODIS",82,"6.03",278.9,24.3,"D",0
48.5219,134.616,394,1,1,20061103,"0206","Terra","MODIS",100,"6.03",286.4,223.3,"D",0
48.52,134.629,337.6,1,1,20061103,"0206","Terra","MODIS",91,"6.03",278.2,41.7,"D",0
48.42,132.618,307.3,1.1,1,20061103,"0206","Terra","MODIS",62,"6.03",266.3,13.2,"D",0
48.4182,132.633,339.8,1.1,1,20061103,"0206","Terra","MODIS",80,"6.03",267.2,51.8,"D",0
48.4164,132.647,370.9,1.1,1,20061103,"0206","Terra","MODIS",75,"6.03",271.4,135.8,"D",0
48.2942,132.303,340.8,1.1,1,20061103,"0206","Terra","MODIS",92,"6.03",274.2,55.2,"D",0
48.2924,132.317,321.9,1.1,1,20061103,"0206","Terra","MODIS",81,"6.03",271.7,26.1,"D",0
48.2373,132.251,317.3,1.1,1,20061103,"0206","Terra","MODIS",78,"6.03",275.3,20.8,"D",0
48.0189,132.804,352.6,1.1,1,20061103,"0206","Terra","MODIS",97,"6.03",279.7,76.6,"D",0
48.0128,132.796,304.5,1.1,1,20061103,"0206","Terra","MODIS",56,"6.03",274.8,11.1,"D",0
48.0084,132.459,328.5,1.1,1,20061103,"0206","Terra","MODIS",86,"6.03",271.4,35,"D",0
48.0066,132.473,305,1.1,1,20061103,"0206","Terra","MODIS",60,"6.03",268.3,11.8,"D",0
48.4796,134.768,344.3,1,1,20061103,"0351","Aqua","MODIS",94,"6.03",281.3,55.5,"D",0
48.4774,134.754,401.8,1,1,20061103,"0351","Aqua","MODIS",100,"6.03",309.3,281.6,"D",0
48.4751,134.74,347.4,1,1,20061103,"0351","Aqua","MODIS",68,"6.03",289.9,59.8,"D",0
48.4819,134.723,334.1,1,1,20061103,"0351","Aqua","MODIS",42,"6.03",279.5,34.9,"D",0
48.4796,134.709,329.4,1,1,20061103,"0351","Aqua","MODIS",40,"6.03",280,29.4,"D",0
48.4931,134.733,391.8,1,1,20061103,"0351","Aqua","MODIS",100,"6.03",285.5,219.5,"D",0
48.4908,134.72,376.8,1,1,20061103,"0351","Aqua","MODIS",100,"6.03",285.2,146.2,"D",0
48.4998,134.716,349.1,1,1,20061103,"0351","Aqua","MODIS",46,"6.03",280.9,55,"D",0
48.5132,134.741,347.1,1,1,20061103,"0351","Aqua","MODIS",90,"6.03",278.7,60.5,"D",0
48.511,134.727,383.7,1,1,20061103,"0351","Aqua","MODIS",100,"6.03",287.8,178.2,"D",0
48.5088,134.713,386.3,1,1,20061103,"0351","Aqua","MODIS",100,"6.03",288.4,185.4,"D",0
48.5222,134.737,323.2,1,1,20061103,"0351","Aqua","MODIS",82,"6.03",277.3,24.9,"D",0
48.5199,134.723,369.4,1,1,20061103,"0351","Aqua","MODIS",100,"6.03",284.4,123.8,"D",0
48.511,134.668,396.2,1,1,20061103,"0351","Aqua","MODIS",100,"6.03",289.3,243.6,"D",0
48.5237,134.702,304.6,1,1,20061103,"0351","Aqua","MODIS",59,"6.03",278.1,10,"D",0
48.5192,134.674,333,1,1,20061103,"0351","Aqua","MODIS",77,"6.03",278.2,36.5,"D",0
48.5169,134.66,373.8,1,1,20061103,"0351","Aqua","MODIS",87,"6.03",288.1,140.4,"D",0
48.5191,134.616,316.1,1,1,20061103,"0351","Aqua","MODIS",48,"6.03",279.6,16.3,"D",0
48.5168,134.602,317.2,1,1,20061103,"0351","Aqua","MODIS",58,"6.03",279.3,18,"D",0
48.528,134.612,352.7,1,1,20061103,"0351","Aqua","MODIS",95,"6.03",282.6,72.8,"D",0
48.2983,132.63,306.3,1.2,1.1,20061103,"0351","Aqua","MODIS",55,"6.03",270,15.5,"D",0
48.6043,134.099,303.9,1.1,1,20061103,"0351","Aqua","MODIS",57,"6.03",278.8,9.6,"D",0
48.6416,134.17,319.9,1.1,1,20061103,"0351","Aqua","MODIS",80,"6.03",279.5,21.7,"D",0
48.6393,134.156,327.7,1.1,1,20061103,"0351","Aqua","MODIS",85,"6.03",281.1,31.1,"D",0
48.6507,134.166,300.9,1.1,1,20061103,"0351","Aqua","MODIS",19,"6.03",277.8,6.7,"D",0
48.6483,134.152,317.9,1.1,1,20061103,"0351","Aqua","MODIS",78,"6.03",279.6,19.9,"D",0
48.3918,132.686,361.9,1.2,1.1,20061103,"0351","Aqua","MODIS",100,"6.03",274.4,120.7,"D",0
48.7295,133.104,326.2,1.1,1.1,20061103,"0351","Aqua","MODIS",76,"6.03",278.8,31.4,"D",0
48.7388,133.1,340.9,1.1,1.1,20061103,"0351","Aqua","MODIS",92,"6.03",279.4,57.6,"D",0
48.7361,133.085,322.6,1.1,1.1,20061103,"0351","Aqua","MODIS",71,"6.03",279.5,27,"D",0
48.7173,132.979,305.7,1.2,1.1,20061103,"0351","Aqua","MODIS",62,"6.03",277.7,13.1,"D",0
48.7454,133.081,370.7,1.1,1.1,20061103,"0351","Aqua","MODIS",100,"6.03",281.8,145,"D",0
48.7428,133.066,340.4,1.1,1.1,20061103,"0351","Aqua","MODIS",92,"6.03",281.3,55.8,"D",0
48.7879,132.983,326.5,1.1,1.1,20061103,"0351","Aqua","MODIS",54,"6.03",280.2,30.5,"D",0
48.7929,132.992,307.1,1.1,1.1,20061103,"0351","Aqua","MODIS",65,"6.03",279.1,12.6,"D",0
48.7902,132.977,315.8,1.1,1.1,20061103,"0351","Aqua","MODIS",76,"6.03",280.2,20.3,"D",0
48.7995,132.973,309.3,1.1,1.1,20061103,"0351","Aqua","MODIS",55,"6.03",279.4,13.7,"D",0
48.9561,132.798,318.4,1.2,1.1,20061103,"0351","Aqua","MODIS",67,"6.03",278.7,22.4,"D",0
48.9776,132.805,316.3,1.2,1.1,20061103,"0351","Aqua","MODIS",65,"6.03",279,20.3,"D",0
48.0349,132.473,300.5,1.2,1.1,20070405,"0201","Terra","MODIS",37,"6.03",282.1,5.8,"D",0
49.0162,132.001,301.8,1.4,1.2,20070406,"0243","Terra","MODIS",49,"6.03",277.3,13.9,"D",0
48.0828,132.7,303.2,1.3,1.1,20070406,"0428","Aqua","MODIS",55,"6.03",280.1,10.8,"D",0
48.5586,134.867,319.1,1.8,1.3,20070409,"0136","Terra","MODIS",60,"6.03",278,46.5,"D",0
49.0038,132.089,305.5,3.4,1.7,20070409,"0314","Terra","MODIS",59,"6.03",281.5,47.1,"D",0
48.9894,132.08,314.1,3.4,1.7,20070409,"0314","Terra","MODIS",74,"6.03",282.7,86,"D",0
48.994,132.078,315.5,3.4,1.7,20070409,"0314","Terra","MODIS",69,"6.03",282.5,87.1,"D",0
48.9747,132.078,303.7,2.8,1.6,20070409,"0321","Aqua","MODIS",35,"6.03",282.2,31.7,"D",0
48.9881,132.07,316.9,2.8,1.6,20070409,"0321","Aqua","MODIS",77,"6.03",282.9,76.5,"D",0
48.9859,132.076,318.9,2.8,1.6,20070409,"0321","Aqua","MODIS",79,"6.03",283,84.3,"D",0
48.9832,132.059,309.5,3.1,1.7,20070409,"0459","Aqua","MODIS",69,"6.03",284.8,56,"D",0
48.9816,132.015,301.2,3.1,1.7,20070409,"0459","Aqua","MODIS",39,"6.03",282.2,30.5,"D",0
